MW,AliR_C,AroR_C,ChiA_C,SA,NHOH_C,HetA_C,RotB_C,BriA_C,HBD_C,HBA_C,FusedR_C,LogP_C,source
1.2574500000000004,1.25,0.3333333333333333,1.0,1.1333333333333333,0.16666666666666666,1.3,1.625,0.0,0.2,1.1,0.0,0.5868000000000002,ABL_dataset_2HZ0_GIN_processed
0.654456,0.25,0.3333333333333333,0.3333333333333333,0.6,0.6666666666666666,1.0,0.5,0.0,0.4,0.3,0.0,0.4462,ABL_dataset_2HZ0_GIN_processed
0.9692000000000005,0.5,0.6666666666666666,0.6666666666666666,0.8666666666666667,0.5,1.2,1.375,0.0,0.4,1.2,0.0,0.6711600000000004,ABL_dataset_2HZ0_GIN_processed
0.5766060000000001,0.0,0.6666666666666666,0.0,0.5,0.5,0.6,0.5,0.0,0.6,0.5,0.0,0.4904440000000002,ABL_dataset_2HZ0_GIN_processed
1.1815440000000001,0.25,1.0,0.6666666666666666,0.8666666666666667,1.0,1.3,1.625,0.0,1.0,1.1,0.3333333333333333,0.9161340000000004,ABL_dataset_2HZ0_GIN_processed
0.7847580000000004,0.0,0.6666666666666666,0.3333333333333333,0.6,0.6666666666666666,0.8,1.25,0.0,0.8,0.6,0.0,0.3675999999999999,ABL_dataset_2HZ0_GIN_processed
0.8590920000000002,0.5,0.6666666666666666,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.9,0.875,0.0,0.8,0.9,0.0,0.2975399999999999,ABL_dataset_2HZ0_GIN_processed
0.9252760000000007,1.0,0.0,0.5,0.8166666666666668,0.5,0.6,0.875,0.0,0.6,0.4,0.3333333333333333,1.0302200000000012,ABL_dataset_2HZ0_GIN_processed
0.7909180000000003,0.75,0.3333333333333333,0.3333333333333333,0.7666666666666666,0.6666666666666666,0.7,0.625,0.0,0.8,0.5,0.0,0.5373640000000002,ABL_dataset_2HZ0_GIN_processed
1.186068,0.0,1.3333333333333333,0.16666666666666666,0.7166666666666667,0.5,1.2,1.5,0.0,0.6,0.8,0.0,1.1918560000000011,ABL_dataset_2HZ0_GIN_processed
1.0189640000000006,0.75,0.0,1.0,0.8833333333333333,0.8333333333333334,1.5,1.25,0.0,1.0,0.7,0.3333333333333333,0.24525999999999998,ABL_dataset_2HZ0_GIN_processed
